fixTestTime,calibError,lpogx,lpogy,rpogx,rpogy,smoothpogx,smoothpogy,bestpogx,bestpogy,fixpx,fixpy,fixdur,fixstatus
3026.860000565648,40,931.4974365234375,361.62042236328125,796.42041015625,363.6900939941406,874.0593302408854,362.9472595214844,901.1946411132812,362.59124755859375,901.1946411132812,362.59124755859375,2633,fixation
3041.260000318289,40,931.4974365234375,361.62042236328125,796.42041015625,363.6900939941406,874.0593302408854,362.9472595214844,901.1946411132812,362.59124755859375,901.1946411132812,362.59124755859375,2633,fixation
3064.6000001579523,40,925.5513305664062,361.6826171875,876.5411987304688,362.70062255859375,874.0593302408854,362.9472595214844,900.7598876953125,362.593017578125,900.7598876953125,362.593017578125,2667,fixation
3102.9100008308887,40,921.2314453125,361.7445068359375,911.0767211914062,362.2615661621094,874.0593302408854,362.9472595214844,900.4789428710938,362.59228515625,900.4789428710938,362.59228515625,2700,fixation
3143.714999780059,40,963.0289306640625,361.0777587890625,959.487548828125,361.6876525878906,874.0593302408854,362.9472595214844,900.4680786132812,362.58758544921875,900.4680786132812,362.58758544921875,2733,fixation
3157.2150010615587,40,963.0289306640625,361.0777587890625,959.487548828125,361.6876525878906,874.0593302408854,362.9472595214844,900.4680786132812,362.58758544921875,900.4680786132812,362.58758544921875,2733,fixation
3175.270000472665,40,982.1427001953125,360.6828918457031,908.89501953125,362.40545654296875,874.0593302408854,362.9472595214844,900.633544921875,362.5801086425781,900.633544921875,362.5801086425781,2783,fixation
3191.3350000977516,40,982.1427001953125,360.6828918457031,908.89501953125,362.40545654296875,874.0593302408854,362.9472595214844,900.633544921875,362.5801086425781,900.633544921875,362.5801086425781,2783,fixation
3227.690000087023,40,1001.2197875976562,360.9543762207031,965.6549682617188,361.98492431640625,874.0593302408854,362.9472595214844,901.056396484375,362.5702209472656,901.056396484375,362.5702209472656,2817,fixation
3241.320000961423,40,1001.2197875976562,360.9543762207031,965.6549682617188,361.98492431640625,874.0593302408854,362.9472595214844,901.056396484375,362.5702209472656,901.056396484375,362.5702209472656,2817,fixation
3278.344999998808,40,978.7607421875,361.23065185546875,877.5819091796875,363.1064147949219,874.0593302408854,362.9472595214844,901.5223999023438,362.56048583984375,901.5223999023438,362.56048583984375,2867,fixation
3291.2499997764826,40,978.7607421875,361.23065185546875,877.5819091796875,363.1064147949219,874.0593302408854,362.9472595214844,901.5223999023438,362.56048583984375,901.5223999023438,362.56048583984375,2867,fixation
3321.085000410676,40,939.5570678710938,362.0100402832031,911.7352294921875,362.5364685058594,874.0593302408854,362.9472595214844,902.0076293945312,362.5514221191406,902.0076293945312,362.5514221191406,2917,fixation
3361.150000244379,40,929.8827514648438,362.2576599121094,949.3704833984375,362.2698059082031,874.0593302408854,362.9472595214844,902.540283203125,362.5429992675781,902.540283203125,362.5429992675781,2950,fixation
3374.2500003427267,40,929.8827514648438,362.2576599121094,949.3704833984375,362.2698059082031,874.0593302408854,362.9472595214844,902.540283203125,362.5429992675781,902.540283203125,362.5429992675781,2950,fixation
3396.120000630617,40,890.2747802734375,362.8618469238281,875.2359008789062,363.1614685058594,874.0593302408854,362.9472595214844,902.9407348632812,362.537353515625,902.9407348632812,362.537353515625,3000,fixation
3437.1550008654594,40,875.850341796875,363.1796569824219,876.8252563476562,363.08111572265625,874.0593302408854,362.9472595214844,903.2039184570312,362.5345153808594,903.2039184570312,362.5345153808594,3033,fixation
3478.4750007092953,40,874.2490844726562,363.1825866699219,886.7052001953125,363.06207275390625,874.0593302408854,362.9472595214844,903.3582763671875,362.5340270996094,903.3582763671875,362.5340270996094,3067,fixation
3491.29500053823,40,874.2490844726562,363.1825866699219,886.7052001953125,363.06207275390625,874.0593302408854,362.9472595214844,903.3582763671875,362.5340270996094,903.3582763671875,362.5340270996094,3067,fixation
